temperature,humidity,ph,water_availability,season,label
18.4167001,23.42829938,5.689858133,132.9801054,spring,kidneybeans
21.81167649,23.20591245,5.794158504,130.0608093,spring,kidneybeans
19.72702528,18.28173015,5.748190463,143.7630894,spring,kidneybeans
17.15432954,19.87070659,5.566522896,87.99669731,spring,kidneybeans
19.62207826,18.67170854,5.809419584,144.1567454,spring,kidneybeans
21.63149148,21.17919701,5.887263027,134.3649948,spring,kidneybeans
16.06522754,18.72479695,5.99812453,88.06638775,spring,kidneybeans
20.61162204,24.36314135,5.792744849,69.63833855,spring,kidneybeans
21.42451099,20.39659714,5.912289889,116.5206923,spring,kidneybeans
19.07096165,21.21092266,5.788386951,86.21917578,spring,kidneybeans
21.18853178,19.63438599,5.728233081,137.1948633,spring,kidneybeans
23.0429097,22.42610972,5.833940084,108.3684316,spring,kidneybeans
20.65375833,23.10538637,5.967533236,67.71768947,spring,kidneybeans
18.09551014,18.29318436,5.625096446,144.7902323,spring,kidneybeans
18.23775702,21.07643273,5.515615023,69.44951585,spring,kidneybeans
17.48189735,18.8251973,5.954665349,121.9401369,spring,kidneybeans
19.9191786,21.47324158,5.74644777,82.68554379,spring,kidneybeans
20.27514686,23.2353604,5.877347515,139.7521543,spring,kidneybeans
15.77370214,19.2303162,5.979973965,108.3441414,spring,kidneybeans
16.71170642,19.17651433,5.635993966,96.77285817,spring,kidneybeans
17.66148158,18.15302753,5.635231778,100.6711761,spring,kidneybeans
18.50692825,23.61670065,5.679224346,87.0513289,spring,kidneybeans
24.51324787,20.81527638,5.670062975,64.19497947,spring,kidneybeans
18.87614998,24.54038287,5.724242065,105.4120514,spring,kidneybeans
21.59343016,20.31871249,5.811314232,61.13872036,spring,kidneybeans
20.12373284,24.45202552,5.783425416,106.158201,spring,kidneybeans
15.43546065,18.37477907,5.607808432,139.0302034,spring,kidneybeans
22.64236876,21.59396123,5.946999529,122.3886015,spring,kidneybeans
21.98560799,24.87304788,5.852046999,129.5650601,spring,kidneybeans
20.53052663,18.09224048,5.824090984,120.4509288,spring,kidneybeans
15.78601387,21.14544088,5.502999119,95.17028129,spring,kidneybeans
19.6365349,19.68751084,5.821649914,96.65888933,spring,kidneybeans
20.57341244,19.7520218,5.711439256,87.87869161,spring,kidneybeans
20.16080524,24.84207559,5.514927264,138.2362122,spring,kidneybeans
21.53989176,24.25386207,5.99616119,120.6913038,spring,kidneybeans
15.53834801,23.75560241,5.695422863,107.3850593,spring,kidneybeans
19.91853092,20.70099804,5.833010958,108.6434544,spring,kidneybeans
20.76952209,18.93146941,5.568456899,109.0193712,spring,kidneybeans
23.46168338,23.22197648,5.645435626,95.84253438,spring,kidneybeans
24.32116642,21.0278674,5.821194486,60.27552528,spring,kidneybeans
20.12574053,24.96969858,5.659254981,100.0497183,spring,kidneybeans
21.80619564,18.57086554,5.945465949,125.0972687,spring,kidneybeans
19.52226241,24.92607153,5.951177452,113.334026,spring,kidneybeans
17.00067625,19.90790546,5.520880014,103.2926407,spring,kidneybeans
16.78791503,24.96881755,5.578410206,75.45328039,spring,kidneybeans
24.84906168,22.89464642,5.608165195,62.21292186,spring,kidneybeans
16.51783455,20.4555596,5.609435128,98.77794225,spring,kidneybeans
18.15300153,19.38602098,5.509295379,107.6907964,spring,kidneybeans
23.18864385,22.3104551,5.902033406,63.38208822,spring,kidneybeans
23.38002569,21.98879437,5.744117663,87.66898664,spring,kidneybeans
18.358923,19.37703396,5.717143397,138.414764,spring,kidneybeans
19.25975367,20.51346956,5.542690119,94.9533526,spring,kidneybeans
22.95458237,24.03553105,5.858617867,107.7315386,spring,kidneybeans
20.120043,22.89845607,5.618844277,104.6252153,spring,kidneybeans
21.14011423,22.7182355,5.606620346,141.6056722,spring,kidneybeans
24.92360104,18.22590825,5.582178402,62.7089169,spring,kidneybeans
15.33042636,24.91506728,5.56503533,135.3315583,spring,kidneybeans
18.81097271,21.27833035,5.889614577,125.084915,spring,kidneybeans
23.44260668,22.77255917,5.934136378,107.4137246,spring,kidneybeans
22.8352024,18.97267518,5.683548308,63.59276673,spring,kidneybeans
24.9035819,22.27512704,5.70836603,146.4727237,spring,kidneybeans
23.78709569,24.35679348,5.948164454,119.6404412,spring,kidneybeans
22.05592283,19.60379304,5.774755144,126.7265372,spring,kidneybeans
18.87492997,20.18238348,5.97229163,134.1811718,spring,kidneybeans
18.62328774,23.02410338,5.532100554,135.3378033,spring,kidneybeans
23.00884744,18.86880997,5.669560726,100.118612,spring,kidneybeans
19.33162606,24.13995025,5.655726817,68.51253427,spring,kidneybeans
16.24469193,21.35793891,5.591704014,66.97053257,spring,kidneybeans
17.91652287,24.90814655,5.932323085,69.14681022,spring,kidneybeans
15.46789263,21.43780702,5.824208309,88.88796102,spring,kidneybeans
17.06104474,23.77201471,5.86442953,81.83420522,spring,kidneybeans
21.32776028,18.48522915,5.866744372,109.1013261,spring,kidneybeans
23.90910104,20.74619325,5.706198621,81.60211243,spring,kidneybeans
23.89756791,22.74378977,5.940546818,112.6616435,spring,kidneybeans
22.98666928,20.57940608,5.916779289,143.8584938,spring,kidneybeans
21.35135729,22.91244883,5.779090476,146.4548645,spring,kidneybeans
24.1638445,19.27907819,5.82738029,116.7324324,spring,kidneybeans
24.62835037,18.18325169,5.514234138,149.7441028,spring,kidneybeans
21.02213209,24.93896255,5.662699104,124.6118471,spring,kidneybeans
17.30844532,20.01730914,5.86390397,115.199245,spring,kidneybeans
23.82576704,24.75485098,5.624690248,84.64143632,spring,kidneybeans
19.30607278,23.96362799,5.591560999,129.3449326,spring,kidneybeans
16.03768615,22.33195853,5.976312538,130.3900798,spring,kidneybeans
19.18572809,20.83398341,5.669236258,80.15293435,spring,kidneybeans
19.92889503,21.79992115,5.961934481,64.02640797,spring,kidneybeans
19.56376468,24.67385131,5.690065688,139.2921004,spring,kidneybeans
18.31357543,24.32991649,5.698371311,76.14153904,spring,kidneybeans
20.10993761,23.22323766,5.59503163,73.36386477,spring,kidneybeans
23.60506572,21.90539577,5.525904526,100.5978728,spring,kidneybeans
19.73136909,24.89487354,5.819403771,84.06354115,spring,kidneybeans
20.93409877,21.1893007,5.562201934,133.1914419,spring,kidneybeans
18.78226261,20.24768314,5.630664753,104.2570723,spring,kidneybeans
36.51268371,57.92887167,6.03160778,122.6539694,rainy,pigeonpeas
36.89163721,62.73178224,5.269084669,163.7266551,rainy,pigeonpeas
29.23540524,59.38967583,5.985792703,103.3301803,rainy,pigeonpeas
27.33534897,43.35795962,6.09186275,142.3303677,rainy,pigeonpeas
21.0643684,55.46985938,5.624731338,184.6226709,rainy,pigeonpeas
30.33276599,42.35249879,6.446091759,149.299952,rainy,pigeonpeas
31.80130272,45.03186173,5.623490043,147.0361442,rainy,pigeonpeas
33.18184225,38.23184742,5.864623352,198.8298806,rainy,pigeonpeas
29.38538562,63.47742011,5.761702519,90.05422663,rainy,pigeonpeas
30.27374995,67.38680755,4.696518678,127.7767134,rainy,pigeonpeas
35.45790488,68.75810535,5.269504214,108.6333046,rainy,pigeonpeas
33.80020039,40.03262418,7.445444883,176.6165894,rainy,pigeonpeas
28.69180475,49.47225353,5.833031708,96.36222901,rainy,pigeonpeas
31.24021696,56.67369054,7.339320929,122.0146733,rainy,pigeonpeas
28.98039357,57.23265151,6.347929353,120.7435664,rainy,pigeonpeas
27.32198928,34.13737127,4.697750704,96.51524028,rainy,pigeonpeas
21.47607807,38.80023714,4.962661422,180.382234,rainy,pigeonpeas
18.31910448,34.69776639,4.964887857,107.4721605,rainy,pigeonpeas
36.97794384,37.73992903,5.642813116,161.4812963,rainy,pigeonpeas
24.80467592,40.1242747,5.6093956,121.5639121,rainy,pigeonpeas
19.3479443,55.96805489,4.681576043,194.5921148,rainy,pigeonpeas
28.88302142,50.12323801,5.70951224,179.2155874,rainy,pigeonpeas
19.54314136,47.19188279,6.413543781,192.4372194,rainy,pigeonpeas
24.7741949,50.54621094,6.007508163,114.2821387,rainy,pigeonpeas
18.33124824,38.40975482,4.946369874,139.6483317,rainy,pigeonpeas
19.14729038,45.3733757,5.517208078,132.7748215,rainy,pigeonpeas
28.23416057,49.4421345,5.902103172,186.5008581,rainy,pigeonpeas
30.11812084,34.13307843,5.719889876,157.0858232,rainy,pigeonpeas
33.4126864,35.42910045,4.548202098,139.6702541,rainy,pigeonpeas
24.18553163,46.68746847,6.669529416,177.3377996,rainy,pigeonpeas
26.88630675,41.69617915,4.750929218,94.46748008,rainy,pigeonpeas
31.33170829,57.97429171,4.946263888,161.7820226,rainy,pigeonpeas
33.30711818,67.07780816,5.266227032,108.5090168,rainy,pigeonpeas
23.45379018,46.48714759,7.10959773,150.8712202,rainy,pigeonpeas
34.53823889,39.04468913,5.617008201,168.5948318,rainy,pigeonpeas
19.50112224,34.51086611,5.632353113,197.3752649,rainy,pigeonpeas
28.76794904,37.57792132,4.674941549,91.72084869,rainy,pigeonpeas
30.97758716,32.24914235,7.161797643,180.716828,rainy,pigeonpeas
18.39759147,36.82639309,6.624966131,93.12330644,rainy,pigeonpeas
35.09357419,30.98685456,5.004074624,116.9106908,rainy,pigeonpeas
34.93174223,30.40046769,6.345806011,159.2649827,rainy,pigeonpeas
29.50523036,35.72032498,6.216814453,187.8961851,rainy,pigeonpeas
34.51934775,47.52980027,5.921666758,129.0064612,rainy,pigeonpeas
28.43430726,52.10010827,6.012719118,147.0414824,rainy,pigeonpeas
18.41645629,34.80541039,4.684079249,163.2747473,rainy,pigeonpeas
31.07508973,47.19847683,7.077170002,91.31256412,rainy,pigeonpeas
20.89342749,46.24856523,6.208843215,195.5697875,rainy,pigeonpeas
30.90607799,52.79913039,7.05181629,170.9919828,rainy,pigeonpeas
27.9348279,66.45457122,4.722222454,145.3728801,rainy,pigeonpeas
35.95176642,36.52780776,6.418062652,136.0456753,rainy,pigeonpeas
19.54317155,56.92831399,4.803564468,173.1686574,rainy,pigeonpeas
19.63736208,32.31528909,4.608695247,176.4134092,rainy,pigeonpeas
31.2192752,56.46868874,5.611510977,129.2028653,rainy,pigeonpeas
33.50876355,45.70976142,7.322097972,126.6738117,rainy,pigeonpeas
24.80710166,45.01110015,5.023115055,188.4928637,rainy,pigeonpeas
36.20970524,31.94550613,5.617122801,191.0658531,rainy,pigeonpeas
30.50420876,35.48885969,5.391560418,162.5927723,rainy,pigeonpeas
26.01630259,49.94704718,5.906596905,160.3337447,rainy,pigeonpeas
31.48469278,35.6395615,6.574209678,100.546816,rainy,pigeonpeas
33.15122581,32.45974539,4.807776749,105.0380275,rainy,pigeonpeas
23.50222822,51.29019509,4.760038039,192.3023991,rainy,pigeonpeas
34.87248659,38.83786012,5.180271502,148.2502786,rainy,pigeonpeas
28.09269012,44.93322042,4.895927306,197.1144011,rainy,pigeonpeas
24.54757829,57.3414485,6.436160044,118.3606557,rainy,pigeonpeas
33.64769646,48.41490082,7.066087261,100.4673278,rainy,pigeonpeas
20.5591255,60.54880693,6.655918078,191.0895109,rainy,pigeonpeas
19.95991719,59.33157782,5.982854523,195.787103,rainy,pigeonpeas
28.87667593,62.4901206,5.457871273,182.2688175,rainy,pigeonpeas
36.04353699,43.61444121,4.759490199,159.8938645,rainy,pigeonpeas
23.6734328,47.2879691,7.342409555,141.1250722,rainy,pigeonpeas
25.74679443,40.7192594,4.820788186,100.7791633,rainy,pigeonpeas
31.08564994,66.68832981,6.242052013,175.9303271,rainy,pigeonpeas
18.72987676,61.33186249,5.001038726,139.8710041,rainy,pigeonpeas
29.50304807,63.46513414,5.560224583,189.5208915,rainy,pigeonpeas
20.43517772,39.37252634,4.747352458,137.2279662,rainy,pigeonpeas
36.00415838,56.01334416,7.313517308,134.8596466,rainy,pigeonpeas
31.46846241,35.39454002,5.661826398,174.5723999,rainy,pigeonpeas
36.30049702,56.03021253,4.672437054,101.6073988,rainy,pigeonpeas
29.49096726,67.10604388,6.471862118,153.2504506,rainy,pigeonpeas
30.5753044,34.75591197,5.384762927,177.5764304,rainy,pigeonpeas
24.69487673,59.96669215,5.859813416,91.95792434,rainy,pigeonpeas
23.17409556,36.67847052,6.962386495,162.5931264,rainy,pigeonpeas
19.04380471,33.10695144,6.12166671,155.3705624,rainy,pigeonpeas
29.32379604,45.93248374,6.421748487,165.4113371,rainy,pigeonpeas
34.6455408,54.32342534,4.828936119,180.9009998,rainy,pigeonpeas
21.9989826,56.31006755,6.98571967,136.8274312,rainy,pigeonpeas
22.99774444,60.24218572,4.603563116,159.689339,rainy,pigeonpeas
30.55992394,35.29006485,6.979540061,178.8998611,rainy,pigeonpeas
31.46417866,48.17631461,7.064973419,165.405354,rainy,pigeonpeas
25.95058595,40.58227261,5.16516459,109.1821183,rainy,pigeonpeas
21.01142393,69.69141302,5.111488821,185.2039114,rainy,pigeonpeas
19.25100056,47.70351758,5.374358869,149.063196,rainy,pigeonpeas
19.24462755,50.54495302,5.671419084,180.6465282,rainy,pigeonpeas
22.47253208,62.56532471,5.667419697,96.74706956,rainy,pigeonpeas
36.75087487,58.25799145,6.07938452,124.6028153,rainy,pigeonpeas
29.89286629,66.35375127,6.931924963,198.1403003,rainy,pigeonpeas
29.37735586,44.82294584,6.842744374,172.40168,rainy,pigeonpeas
29.65052947,42.89833235,6.876572503,186.9226052,rainy,pigeonpeas
19.54284889,66.34777265,6.151029296,173.1106982,rainy,pigeonpeas
20.04611791,48.93905624,4.567446499,122.4564203,rainy,pigeonpeas
27.91095209,64.70930606,3.692863601,32.67891866,summer,mothbeans
27.32220619,51.27868781,4.371745575,36.5037914,summer,mothbeans
28.66024187,59.3189118,8.399135958,36.92629678,summer,mothbeans
29.02955344,61.09387478,8.840656256,72.98016599,summer,mothbeans
27.78031515,54.65030015,8.153022903,32.05025323,summer,mothbeans
31.99928579,54.1077461,5.270749441,71.6266696,summer,mothbeans
27.33580911,55.27755933,8.050304395,73.44775287,summer,mothbeans
28.92952635,53.57014709,9.679240873,66.35634104,summer,mothbeans
27.65472156,58.59986279,6.974978386,36.94255012,summer,mothbeans
28.52396666,55.77264351,7.39389918,61.32935611,summer,mothbeans
31.02215872,45.89239456,6.68727523,53.56783314,summer,mothbeans
25.74095321,45.38497051,7.88118645,67.43488235,summer,mothbeans
31.70447482,56.85420099,5.875333778,44.94317432,summer,mothbeans
24.47876451,58.51663927,8.202706015,34.96933295,summer,mothbeans
31.46511256,51.79939437,8.985348193,74.44330654,summer,mothbeans
25.60973447,50.7330069,5.87707519,53.39249517,summer,mothbeans
30.30260453,47.18283631,7.707595055,68.04039813,summer,mothbeans
28.17489437,43.6672299,4.524171562,45.78172762,summer,mothbeans
25.50634557,44.8302551,9.926212291,74.32635105,summer,mothbeans
31.12896766,43.58788762,6.455592696,32.76742894,summer,mothbeans
26.34043268,55.59160391,8.016210782,35.1051197,summer,mothbeans
28.23494706,61.5620517,3.71105919,72.66666443,summer,mothbeans
27.04453473,49.32609633,5.49091063,48.25207759,summer,mothbeans
25.16125354,55.25435777,9.254089438,40.89732789,summer,mothbeans
27.3179125,51.66921088,6.005242945,32.55919573,summer,mothbeans
25.4123765,49.66474269,7.437078236,31.87416982,summer,mothbeans
31.21629982,46.01868196,3.808429173,53.1205277,summer,mothbeans
30.573999,58.22686794,5.818219385,62.74803826,summer,mothbeans
25.42517036,53.2208266,4.52363558,46.19374559,summer,mothbeans
27.09400578,43.65305437,3.510404312,41.53749535,summer,mothbeans
24.30935081,56.32938343,6.030447288,58.99536268,summer,mothbeans
30.06142622,45.90067655,5.498340808,41.0550915,summer,mothbeans
28.09568993,60.9835384,4.61136408,33.84110759,summer,mothbeans
26.33908791,40.00933429,5.545219232,55.50429227,summer,mothbeans
28.61409059,57.14218792,8.292875734,57.02891698,summer,mothbeans
28.70012137,44.359648,3.828031463,44.11622138,summer,mothbeans
24.21610338,59.79236306,8.869532817,42.24783476,summer,mothbeans
28.50677929,45.20094476,3.793575185,66.1761456,summer,mothbeans
25.97948991,64.95585424,4.193189124,72.19245835,summer,mothbeans
30.88482722,41.36561835,7.661537348,55.053805,summer,mothbeans
25.5042419,61.66852372,9.392694614,65.07981523,summer,mothbeans
25.12528913,51.33189406,4.516154055,38.48678973,summer,mothbeans
27.10508014,63.56791363,5.794289715,62.20279647,summer,mothbeans
31.1006247,44.82069159,7.354286985,70.79934452,summer,mothbeans
26.45707778,56.40226277,5.993513566,64.16167699,summer,mothbeans
30.04132304,63.56222995,8.620107545,31.83192392,summer,mothbeans
27.77799528,54.82130787,9.45949344,50.28438729,summer,mothbeans
30.99256944,43.02151392,8.0344125,58.27600682,summer,mothbeans
26.4908332,47.36534833,5.414492777,36.99362831,summer,mothbeans
31.96987867,57.17377029,6.276004336,64.25520357,summer,mothbeans
25.36140526,46.82652785,9.160691747,55.60523179,summer,mothbeans
25.54249137,56.96640758,7.887658711,48.46797044,summer,mothbeans
28.99319096,62.85948245,8.183844843,70.4713043,summer,mothbeans
29.34317422,60.50320928,9.072011412,34.03335472,summer,mothbeans
28.63618921,61.39451307,7.702287236,68.54877876,summer,mothbeans
24.83206631,44.17085032,5.88509677,52.0810886,summer,mothbeans
25.44689075,58.55363573,6.16496284,57.04826619,summer,mothbeans
31.01274943,62.40392519,3.504752314,63.77192383,summer,mothbeans
27.06179658,52.3003173,7.388007483,60.74583498,summer,mothbeans
27.0956288,42.26206161,8.340398059,71.1271039,summer,mothbeans
28.56800579,57.30636014,8.66077954,64.53027638,summer,mothbeans
28.79929247,49.84213387,3.558822825,40.85534718,summer,mothbeans
27.94293692,45.41393636,5.9565851,69.66289997,summer,mothbeans
30.47757686,61.58245338,9.416003106,61.86633917,summer,mothbeans
30.58139475,50.77148138,8.18422855,64.58559639,summer,mothbeans
26.85911286,41.81420849,5.131779302,44.13827124,summer,mothbeans
26.31051759,61.18749126,6.294130313,35.73403813,summer,mothbeans
28.77833449,44.2252605,7.991902443,33.95825723,summer,mothbeans
28.90245417,43.35365671,8.923095695,71.90018566,summer,mothbeans
29.37687468,57.69622912,6.878498176,38.34303462,summer,mothbeans
24.17093241,58.25204566,5.243634849,59.18953429,summer,mothbeans
26.65333029,59.79023382,7.550090941,36.91852635,summer,mothbeans
28.19912143,53.50567601,8.709291688,52.13580529,summer,mothbeans
28.76488954,52.62741529,7.792508068,55.21606732,summer,mothbeans
29.3499706,61.25353851,8.055908858,40.82840673,summer,mothbeans
28.00937423,52.60950014,4.397698806,36.01203025,summer,mothbeans
26.85851927,48.8246387,5.952384957,34.7426459,summer,mothbeans
31.2123945,40.92604945,8.532078733,53.78769958,summer,mothbeans
24.20422636,61.43378674,7.224193642,46.0203959,summer,mothbeans
29.98835437,49.60384796,4.931890506,52.92929636,summer,mothbeans
29.93964907,54.61813464,4.626212446,45.43669946,summer,mothbeans
31.2119298,41.55934359,5.026003659,68.80141783,summer,mothbeans
26.80474415,48.23991436,3.5253661,43.87801983,summer,mothbeans
31.49398069,62.84916863,8.86979671,64.56807592,summer,mothbeans
30.99694676,46.42693735,9.406887533,38.31597852,summer,mothbeans
29.61253065,63.04749127,5.80428611,50.1978269,summer,mothbeans
29.97604322,57.03184356,8.35495812,44.86052932,summer,mothbeans
30.88883074,52.62696801,8.634929739,55.51932414,summer,mothbeans
30.39321309,60.16299493,7.699200949,35.37493212,summer,mothbeans
30.43683729,55.20522037,5.261285926,30.92014047,summer,mothbeans
25.32688786,63.18180319,9.112771682,32.71129281,summer,mothbeans
30.53684308,59.96664731,4.605700542,33.48919022,summer,mothbeans
30.38257873,40.5926071,7.115994051,47.95406479,summer,mothbeans
24.01825377,53.76623369,7.214078621,35.03404425,summer,mothbeans
28.69841277,61.14754363,9.93509073,65.67591794,summer,mothbeans
29.33743412,49.00323081,8.914074888,42.44054315,summer,mothbeans
27.96583691,61.34900107,8.639586199,70.10472076,summer,mothbeans
